Date,Open,High,Low,Close,200 EMA
2009-09-23,5019.950195,5030.75,4957.049805,4969.950195,5015.8336759623
2009-09-24,4977.149902,5016.700195,4904.049805,4986.549805,5019.9607050373015
2009-09-25,4985.100098,4994.350098,4931.25,4958.950195,5023.717810509567
2009-09-29,4959.149902,5020.25,4959.100098,5006.850098,5027.550468136338
2009-09-30,5007.649902,5087.600098,5004.350098,5083.950195,5030.934046542941
2009-10-01,5087.200195,5110.5,5057.049805,5083.399902,5034.9212689853
2009-10-05,5076.049805,5076.049805,4991.950195,5003.200195,5038.947423572511
2009-10-06,5003.649902,5034.700195,4921.049805,5027.399902,5043.215111875272
2009-10-07,5031.700195,5077.0,4972.950195,4985.75,5047.233867956114
2009-10-08,5011.25,5035.100098,4980.700195,5002.25,5051.134525986402
2009-10-09,4993.0,5032.600098,4934.549805,4945.200195,5055.463037190518
2009-10-12,4945.450195,5068.049805,4945.450195,5054.25,5059.495247715985
2009-10-14,5054.350098,5127.399902,5054.350098,5118.200195,5063.088330803388
2009-10-15,5118.549805,5152.25,5077.100098,5108.850098,5066.604369253106
2009-10-16,5108.649902,5149.649902,5093.200195,5142.149902,5070.440147648597
2009-10-20,5145.600098,5181.950195,5102.649902,5114.450195,5073.901437771497
2009-10-21,5114.850098,5117.450195,5051.649902,5063.600098,5077.286994629491
2009-10-22,5063.350098,5064.25,4968.450195,4988.600098,5081.285630523726
2009-10-23,4986.549805,5054.950195,4983.25,4997.049805,5085.8519445981165
2009-10-26,4997.149902,5033.75,4961.350098,4970.899902,5090.277794920523
2009-10-27,4970.549805,4970.549805,4829.5,4846.700195,5094.787468602905
2009-10-28,4846.549805,4867.0,4784.100098,4826.149902,5098.8701813332245
2009-10-29,4826.100098,4826.100098,4738.399902,4750.549805,5102.486896921949
2009-10-30,4751.100098,4853.649902,4687.5,4711.700195,5106.222349708795
2009-11-03,4712.25,4729.850098,4538.5,4563.899902,5109.232079512688
2009-11-04,4567.299805,4717.799805,4565.0,4710.799805,5112.279025935447
2009-11-05,4711.649902,4776.350098,4610.600098,4765.549805,5115.165800821662
2009-11-06,4767.5,4836.200195,4764.850098,4796.149902,5118.714898306023
2009-11-09,4796.149902,4905.25,4789.899902,4898.399902,5122.3709679945205
2009-11-10,4898.899902,4947.700195,4860.100098,4881.700195,5125.923494701043
2009-11-11,4882.299805,5016.700195,4870.049805,5003.950195,5130.411322564714
2009-11-12,5004.399902,5014.399902,4924.75,4952.649902,5135.123647713324
2009-11-13,4952.350098,5017.899902,4942.649902,4998.950195,5139.827393487321
2009-11-16,4996.5,5073.200195,4994.0,5058.049805,5144.804730915308
2009-11-17,5058.950195,5074.0,5010.149902,5062.25,5150.92607687635
2009-11-18,5061.5,5079.299805,5041.649902,5054.700195,5157.340243325341
2009-11-19,5043.950195,5053.450195,4963.700195,4989.0,5164.341337371855
2009-11-20,4988.75,5063.299805,4932.799805,5052.450195,5170.951873268652
2009-11-23,5052.950195,5113.100098,5052.100098,5103.549805,5178.056334181401
2009-11-24,5105.0,5112.850098,5053.5,5090.549805,5186.040352697009
2009-11-25,5091.549805,5138.0,5078.350098,5108.149902,5194.229501476144
2009-11-26,5116.450195,5116.450195,4986.049805,5005.549805,5202.157566138073
2009-11-27,5005.049805,5005.049805,4806.700195,4941.75,5209.693807320778
2009-11-30,4942.25,5066.350098,4942.25,5032.700195,5217.739638143457
2009-12-01,5039.700195,5130.350098,5038.850098,5122.0,5225.878048729094
2009-12-02,5122.75,5161.75,5111.75,5123.25,5233.874287050197
2009-12-03,5124.549805,5181.0,5106.600098,5131.700195,5241.410859368106
2009-12-04,5131.700195,5161.799805,5081.850098,5108.899902,5249.257021911707
2009-12-07,5108.850098,5131.299805,5051.549805,5066.700195,5258.153965992187
2009-12-08,5068.549805,5152.549805,5058.899902,5147.950195,5267.122087673857
2009-12-09,5147.649902,5147.649902,5090.600098,5112.0,5275.865149537799
2009-12-10,5112.399902,5146.450195,5084.649902,5134.649902,5284.925697253841
2009-12-11,5136.049805,5182.549805,5088.399902,5117.299805,5293.237877430419
2009-12-14,5117.450195,5156.700195,5090.149902,5105.700195,5301.299691535589
2009-12-15,5105.75,5129.450195,5018.25,5033.049805,5309.603675679514
2009-12-16,5032.950195,5067.25,5001.799805,5042.049805,5317.377767483697
2009-12-17,5046.649902,5064.200195,5013.149902,5041.75,5326.497390712715
2009-12-18,5042.0,5043.399902,4979.049805,4987.700195,5334.9635868051255
2009-12-21,4983.649902,4997.850098,4943.950195,4952.600098,5342.2042466578105
2009-12-22,4953.350098,4997.299805,4953.350098,4985.850098,5349.505201367683
2010-01-04,5200.899902,5238.450195,5167.100098,5232.200195,5356.249426279447
2010-01-05,5277.149902,5288.350098,5242.399902,5277.899902,5362.4767961473135
2010-01-06,5278.149902,5310.850098,5260.049805,5281.799805,5369.830260862265
2010-01-07,5281.799805,5302.549805,5244.75,5263.100098,5376.757818515377
2010-01-08,5264.25,5276.75,5234.700195,5244.75,5384.011967634627
2010-01-11,5263.799805,5287.200195,5227.799805,5249.399902,5390.957122185526
2010-01-12,5251.100098,5300.5,5200.950195,5210.399902,5397.143119994625
2010-01-13,5212.600098,5239.200195,5169.549805,5233.950195,5403.0193097956735
2010-01-14,5234.5,5272.850098,5232.5,5259.899902,5409.13553750915
2010-01-15,5259.899902,5279.850098,5242.450195,5252.200195,5416.184435693139
2010-01-18,5253.649902,5292.5,5228.950195,5274.850098,5423.177625387734
2010-01-19,5274.200195,5287.799805,5218.649902,5225.649902,5430.514166428652
2010-01-20,5226.100098,5256.700195,5201.399902,5221.700195,5438.9846702950335
2010-01-21,5220.200195,5220.350098,5085.450195,5094.149902,5447.285322282148
2010-01-22,5094.149902,5094.149902,4954.850098,5036.0,5455.785466388793
2010-01-25,5034.549805,5035.700195,4983.049805,5007.899902,5463.943821897362
2010-01-27,5008.5,5008.5,4833.049805,4853.100098,5471.2105500376865
2010-01-28,4863.0,4929.899902,4824.950195,4867.25,5477.185070952734
2010-01-29,4866.149902,4893.700195,4766.0,4882.049805,5483.5971607741
2010-02-01,4882.049805,4918.799805,4827.149902,4899.700195,5488.623061612169
2010-02-02,4907.850098,4951.149902,4814.100098,4830.100098,5493.699447118516
2010-02-03,4831.0,4949.149902,4831.0,4931.850098,5497.645719336242
2010-02-04,4931.299805,4931.299805,4832.350098,4845.350098,5502.74377188016
2010-02-05,4819.649902,4827.0,4692.350098,4718.649902,5507.042341314189
2010-02-08,4755.350098,4799.049805,4675.399902,4760.399902,5510.611571748874
2010-02-09,4760.549805,4810.399902,4739.350098,4792.649902,5513.4885710349545
2010-02-10,4793.0,4826.850098,4748.100098,4757.200195,5515.861323512218
2010-02-11,4757.25,4843.799805,4757.25,4826.850098,5518.987081487221
2010-02-15,4827.899902,4845.600098,4783.899902,4801.950195,5522.407112467447
2010-02-16,4801.799805,4880.0,4791.350098,4855.75,5526.770224801105
2010-02-17,4858.649902,4929.700195,4857.600098,4914.0,5531.595398633929
2010-02-18,4915.100098,4922.049805,4873.700195,4887.75,5536.184497204736
2010-02-19,4887.299805,4887.299805,4805.549805,4844.899902,5540.7224624066785
2010-02-22,4849.350098,4912.049805,4845.899902,4856.399902,5545.059052880244
2010-02-23,4856.600098,4884.100098,4833.149902,4870.049805,5548.6276214585505
2010-02-24,4869.549805,4880.549805,4834.649902,4858.600098,5550.795505822147
2010-02-25,4859.0,4880.149902,4835.600098,4859.75,5553.845800271678
2010-02-26,4858.5,4992.0,4858.450195,4922.299805,5557.366239094846
2010-03-02,4935.600098,5029.450195,4935.350098,5017.0,5561.214337193404
2010-03-03,5015.799805,5093.25,5015.100098,5088.100098,5564.508719957649
2010-03-04,5096.950195,5096.950195,5049.0,5080.25,5568.3320162764785
2010-03-05,5080.549805,5118.649902,5068.049805,5088.700195,5572.100352482683
2010-03-08,5092.149902,5147.100098,5092.149902,5124.0,5576.364527104745
2010-03-09,5121.049805,5131.799805,5094.350098,5101.5,5580.42458058629
2010-03-10,5101.600098,5137.399902,5092.049805,5116.25,5584.400455406327
2010-03-11,5116.350098,5152.600098,5102.100098,5133.399902,5588.651198118701
2010-03-12,5131.799805,5158.100098,5122.100098,5137.0,5592.725316525481
2010-03-15,5134.450195,5151.049805,5101.200195,5128.899902,5596.737999943138
2010-03-16,5128.950195,5209.25,5125.700195,5198.100098,5601.3510556451965
2010-03-17,5198.450195,5260.5,5177.149902,5231.899902,5606.331145618876
2010-03-18,5232.549805,5255.649902,5214.399902,5245.899902,5611.586557105255
2010-03-19,5246.799805,5269.950195,5237.100098,5262.799805,5617.019527661422
2010-03-22,5260.950195,5260.950195,5187.049805,5205.200195,5622.2864985105625
2010-03-23,5205.850098,5243.600098,5193.399902,5225.299805,5626.838869719412
2010-03-25,5225.299805,5267.299805,5202.950195,5260.399902,5631.032015294343
2010-03-26,5260.549805,5293.75,5260.549805,5282.0,5633.7540857690265
2010-03-29,5283.899902,5329.549805,5242.149902,5302.850098,5635.03862320416
2010-03-30,5302.950195,5325.0,5251.350098,5262.450195,5636.223314495661
2010-03-31,5260.399902,5293.899902,5235.149902,5249.100098,5638.482286490729
2010-04-01,5249.200195,5298.600098,5249.200195,5290.5,5639.610819978384
2010-04-05,5291.399902,5377.549805,5291.399902,5368.399902,5639.759466595515
2010-04-06,5369.649902,5388.649902,5351.700195,5366.0,5639.908626131878
2010-04-07,5365.700195,5399.649902,5345.049805,5374.649902,5640.745851792258
2010-04-08,5376.299805,5383.649902,5290.25,5304.450195,5641.246388640096
2010-04-09,5302.399902,5377.450195,5302.25,5361.75,5641.946425549149
2010-04-12,5354.149902,5382.149902,5324.899902,5339.700195,5642.489247185476
2010-04-13,5340.850098,5356.5,5301.700195,5322.950195,5643.491841740844
2010-04-15,5323.299805,5373.149902,5265.299805,5273.600098,5643.928737862826
2010-04-16,5273.399902,5283.049805,5237.549805,5262.600098,5643.534420122897
2010-04-19,5279.049805,5279.049805,5160.899902,5203.649902,5642.227111484858
2010-04-20,5208.299805,5257.25,5208.299805,5230.100098,5640.870621838242
2010-04-21,5230.299805,5266.299805,5230.299805,5244.899902,5638.645045451792
2010-04-22,5248.600098,5331.799805,5221.100098,5269.350098,5636.588875845307
2010-04-23,5269.649902,5311.049805,5269.649902,5304.100098,5635.495951707542
2010-04-26,5299.350098,5342.350098,5299.350098,5322.450195,5633.110419849756
2010-04-27,5322.100098,5330.549805,5301.399902,5308.350098,5630.7511121895595
2010-04-28,5308.200195,5308.25,5202.450195,5215.450195,5627.584930028469
2010-04-29,5215.25,5264.75,5214.799805,5254.149902,5623.863187490872
2010-04-30,5254.200195,5294.799805,5254.200195,5278.0,5619.902357814346
2010-05-03,5278.399902,5278.700195,5210.049805,5222.75,5616.818752263955
2010-05-04,5223.899902,5250.149902,5134.850098,5148.5,5615.218565674263
2010-05-05,5148.350098,5148.350098,5056.5,5124.899902,5613.883057558101
2010-05-06,5124.399902,5124.899902,5037.75,5090.850098,5612.56780519434
2010-05-07,5072.299805,5085.649902,4984.600098,5018.049805,5611.909918525739
2010-05-10,5026.600098,5203.299805,5026.600098,5193.600098,5610.3879312269755
2010-05-11,5189.75,5206.700195,5126.5,5136.149902,5609.474619453573
2010-05-12,5133.75,5172.850098,5098.799805,5156.649902,5608.0788540361245
2010-05-13,5157.549805,5212.700195,5147.950195,5178.899902,5606.380060443726
2010-05-14,5180.549805,5192.75,5070.950195,5093.5,5602.960360290057
2010-05-17,5093.899902,5094.549805,4966.25,5059.899902,5599.981150784683
2010-05-18,5059.549805,5105.200195,5024.25,5066.200195,5597.3271094833435
2010-05-19,5065.100098,5065.100098,4908.149902,4919.649902,5596.580569140226
2010-05-20,4924.299805,4980.25,4924.299805,4947.600098,5595.979769397537
2010-05-21,4946.700195,4946.700195,4842.299805,4931.149902,5595.410318955771
2010-05-24,4944.299805,5029.549805,4923.450195,4943.950195,5594.09429490646
2010-05-25,4945.299805,4946.600098,4786.450195,4806.75,5593.364996499431
2010-05-26,4807.299805,4925.450195,4807.299805,4917.399902,5592.744449270581
2010-05-27,4915.149902,5016.600098,4897.600098,5003.100098,5591.765896561421
2010-05-28,5005.600098,5077.25,5005.600098,5066.549805,5590.310018933944
2010-05-31,5076.100098,5097.600098,5038.549805,5086.299805,5589.724844616193
2010-06-01,5086.25,5086.950195,4961.049805,4970.200195,5588.331064092648
2010-06-02,4970.75,5031.200195,4967.049805,5019.850098,5587.5630923305325
2010-06-03,5020.149902,5125.700195,5020.149902,5110.5,5586.160971033712
2010-06-04,5112.600098,5147.899902,5091.600098,5135.5,5584.046933461237
2010-06-07,5132.950195,5132.950195,5004.25,5034.0,5581.864874421822
2010-06-08,5036.700195,5071.350098,4967.299805,4987.100098,5580.193085601704
2010-06-09,4985.049805,5050.600098,4980.100098,5000.299805,5579.198627038503
2010-06-10,4999.600098,5085.200195,4997.600098,5078.600098,5578.633465595334
2010-06-11,5078.75,5139.049805,5078.75,5119.350098,5579.385868922744
2010-06-14,5120.149902,5201.25,5120.149902,5197.700195,5580.459143858836
2010-06-15,5201.299805,5231.450195,5171.049805,5222.350098,5582.010297631385
2010-06-16,5225.049805,5255.649902,5214.899902,5233.350098,5584.056462848983
2010-06-17,5233.649902,5285.549805,5206.549805,5274.850098,5586.540975656456
2010-06-18,5274.950195,5302.299805,5245.5,5262.600098,5588.924148087735
2010-06-21,5266.5,5366.75,5266.5,5353.299805,5592.103511738604
2010-06-22,5353.950195,5354.350098,5311.049805,5316.549805,5595.267156447672
2010-06-23,5316.149902,5333.299805,5288.149902,5323.149902,5598.2172344929695
2010-06-24,5323.25,5348.299805,5284.549805,5320.600098,5601.077761463189
2010-06-25,5320.5,5320.5,5259.899902,5269.049805,5603.474997667535
2010-06-28,5271.100098,5339.450195,5270.75,5333.5,5605.288183710644
2010-06-29,5333.549805,5334.149902,5235.799805,5256.149902,5608.335067454817
2010-06-30,5254.25,5320.350098,5210.0,5312.5,5610.486457878153
2010-07-01,5312.049805,5312.549805,5232.100098,5251.399902,5611.666693103246
2010-07-02,5251.25,5277.25,5225.600098,5237.100098,5612.951104117144
2010-07-05,5237.0,5252.75,5225.850098,5235.899902,5615.326216533888
2010-07-06,5236.100098,5297.450195,5231.5,5289.049805,5618.006554628078
2010-07-07,5293.100098,5296.75,5233.450195,5241.100098,5620.558728213869
2010-07-08,5242.0,5320.5,5242.0,5296.850098,5623.024809545074
2010-07-09,5297.200195,5359.049805,5297.200195,5352.450195,5625.123069171492
2010-07-12,5352.25,5402.700195,5351.600098,5383.0,5626.718363955855
2010-07-13,5370.200195,5406.200195,5357.850098,5400.649902,5627.94007177719
2010-07-14,5402.0,5453.450195,5371.700195,5386.149902,5628.670019371446
2010-07-15,5387.100098,5399.200195,5360.600098,5378.75,5628.038974402576
2010-07-16,5376.649902,5401.350098,5374.399902,5393.899902,5627.134605522949
2010-07-19,5392.700195,5409.100098,5361.5,5386.450195,5625.470083060034
2010-07-20,5387.0,5416.450195,5353.600098,5368.0,5624.7335667609295
2010-07-21,5368.850098,5409.100098,5368.850098,5399.350098,5624.000895429975
2010-07-22,5399.149902,5447.149902,5372.200195,5441.950195,5623.177503435647
2010-07-23,5441.899902,5477.5,5435.149902,5449.100098,5622.5991183765855
2010-07-26,5446.549805,5466.25,5409.200195,5418.600098,5621.241414731047
2010-07-27,5420.200195,5450.950195,5407.200195,5430.600098,5620.4803061267585
2010-07-28,5436.100098,5447.850098,5386.25,5397.549805,5619.271546861815
2010-07-29,5397.850098,5415.850098,5381.549805,5408.899902,5617.477304554733
2010-07-30,5408.399902,5413.25,5349.200195,5367.600098,5615.518327375084
2010-08-02,5369.549805,5438.850098,5351.299805,5431.649902,5613.653469371351
2010-08-03,5432.5,5459.200195,5426.399902,5439.549805,5612.386769158701
2010-08-04,5441.350098,5481.899902,5428.399902,5467.850098,5610.139635186973
2010-08-05,5470.149902,5487.149902,5443.100098,5447.100098,5607.997450737351
2010-08-06,5448.25,5471.899902,5431.350098,5439.25,5605.419866103149
2010-08-09,5439.799805,5492.299805,5433.25,5486.149902,5603.498773883217
2010-08-10,5486.799805,5491.450195,5445.350098,5460.700195,5602.231125366966
2010-08-11,5460.700195,5474.600098,5412.0,5420.600098,5600.946239522518
2010-08-12,5418.700195,5431.100098,5372.450195,5416.450195,5600.857222213836
2010-08-13,5420.649902,5476.5,5415.5,5452.100098,5600.354663763947
2010-08-16,5452.100098,5465.25,5397.399902,5418.299805,5599.522776562316
2010-08-17,5422.149902,5443.549805,5408.799805,5414.149902,5598.85140371095
2010-08-18,5416.25,5487.950195,5416.25,5479.149902,5598.426513146662
2010-08-19,5478.25,5544.700195,5478.100098,5540.200195,5597.714310010874
2010-08-20,5540.799805,5546.600098,5513.350098,5530.649902,5596.951479115243
2010-08-23,5531.149902,5549.799805,5519.399902,5543.5,5595.845492308126
2010-08-24,5541.100098,5547.25,5488.450195,5505.100098,5594.720659598593
2010-08-25,5505.299805,5506.149902,5452.549805,5462.350098,5593.783140597611
2010-08-26,5462.100098,5486.549805,5454.700195,5477.899902,5592.327586959824
2010-08-27,5489.600098,5495.200195,5391.950195,5408.700195,5590.381541318432
2010-08-30,5408.899902,5469.0,5390.350098,5415.450195,5588.152868290388
2010-08-31,5413.549805,5413.899902,5348.899902,5402.399902,5584.8667691233195
2010-09-01,5403.049805,5478.600098,5403.049805,5471.850098,5581.791976375824
2010-09-02,5471.899902,5513.950195,5471.850098,5486.149902,5578.7721537750695
2010-09-03,5486.299805,5510.399902,5473.649902,5479.399902,5576.197306473825
2010-09-06,5479.549805,5589.399902,5479.549805,5576.950195,5575.153054668115
2010-09-07,5575.899902,5625.5,5571.649902,5604.0,5574.669940671418
2010-09-08,5604.25,5625.299805,5567.75,5607.850098,5574.377700515483
2010-09-09,5608.299805,5647.450195,5608.100098,5640.049805,5574.637128321299
2010-09-13,5639.200195,5770.600098,5639.200195,5760.0,5575.361136019595
2010-09-14,5760.299805,5838.450195,5760.299805,5795.549805,5575.876947551738
2010-09-15,5795.25,5869.450195,5792.200195,5860.950195,5576.619465486547
2010-09-16,5861.100098,5901.649902,5815.799805,5828.700195,5577.171511581208
2010-09-17,5828.700195,5898.399902,5828.700195,5884.950195,5577.651896490847
2010-09-20,5885.049805,5989.5,5885.049805,5980.450195,5579.157352197406
2010-09-21,5980.5,6032.799805,5961.850098,6009.049805,5579.968223339721
2010-09-22,6008.399902,6037.399902,5946.450195,5991.0,5580.327744480619
2010-09-23,5991.049805,6006.799805,5932.399902,5959.549805,5579.788661470861
2010-09-24,5959.450195,6029.100098,5951.200195,6018.299805,5579.844995137818
2010-09-27,6018.299805,6073.5,6018.299805,6035.649902,5579.17290369366
2010-09-28,6036.049805,6049.799805,5991.299805,6029.5,5579.19207975641
2010-09-29,6029.149902,6071.549805,5979.649902,5991.299805,5579.071261102117
2010-09-30,5991.350098,6048.450195,5963.600098,6029.950195,5579.414331190654
2010-10-01,6030.299805,6153.100098,6030.299805,6143.399902,5579.291301079304
2010-10-04,6144.700195,6222.100098,6144.700195,6159.450195,5578.916264232744
2010-10-05,6159.450195,6188.350098,6118.049805,6145.799805,5579.46386553391
2010-10-06,6150.950195,6223.399902,6148.600098,6186.450195,5580.467208215165
2010-10-07,6186.850098,6199.450195,6107.5,6120.299805,5580.411316571232
2010-10-08,6121.399902,6148.600098,6067.0,6103.450195,5580.0768736700265
2010-10-11,6105.950195,6187.75,6105.950195,6135.850098,5579.158198310126
2010-10-12,6135.950195,6144.950195,6057.950195,6090.899902,5578.191450068234
2010-10-13,6091.450195,6240.25,6089.75,6233.899902,5577.580587928252
2010-10-14,6234.299805,6284.100098,6157.899902,6177.350098,5576.376301530956
2010-10-15,6175.899902,6200.600098,6050.350098,6062.649902,5574.669072709752
2010-10-18,6112.75,6115.100098,5985.100098,6075.950195,5572.252463080799
2010-10-19,6114.450195,6127.049805,6008.149902,6027.299805,5568.660398771538
2010-10-20,6002.950195,6038.100098,5966.75,5982.100098,5564.181190823562
2010-10-21,6008.899902,6113.5,5984.899902,6101.5,5559.292324228303
2010-10-22,6113.399902,6121.100098,6041.350098,6066.049805,5555.329216524539
2010-10-25,6101.25,6151.299805,6094.600098,6105.799805,5551.17967014121
2010-10-26,6116.299805,6120.25,6074.649902,6082.0,5546.4211679009995
2010-10-27,6075.450195,6075.950195,5987.549805,6012.649902,5541.340358319895
2010-10-28,6039.950195,6071.100098,5968.100098,5987.700195,5536.517072147558
2010-10-29,6021.149902,6032.649902,5937.100098,6017.700195,5530.622871449572
2010-11-01,6092.299805,6132.399902,6084.75,6117.549805,5523.807220012262
2010-11-02,6127.549805,6138.100098,6094.399902,6119.0,5517.5882407584095
2010-11-03,6150.600098,6182.5,6146.799805,6160.5,5511.9296503230025
2010-11-04,6209.600098,6290.149902,6199.350098,6281.799805,5505.730349344664
2010-11-08,6335.25,6335.899902,6265.350098,6273.200195,5499.102187639743
2010-11-09,6281.0,6310.899902,6243.549805,6301.549805,5491.626542041337
2010-11-10,6303.200195,6307.649902,6269.25,6275.700195,5485.934736627991
2010-11-11,6286.350098,6296.549805,6179.5,6194.25,5481.109515368011
2010-11-12,6182.299805,6202.5,6056.75,6071.649902,5476.720365961364
2010-11-15,6079.899902,6128.75,6039.399902,6121.600098,5472.148025951798
2010-11-16,6143.450195,6144.049805,5970.600098,5988.700195,5468.089834698547
2010-11-18,6075.950195,6076.200195,5906.75,5998.799805,5464.6725219353775
2010-11-19,6011.299805,6013.25,5863.950195,5890.299805,5461.573790373832
2010-11-22,5920.899902,6020.25,5905.149902,6010.0,5457.572560569117
2010-11-23,5971.549805,5973.350098,5824.950195,5934.75,5452.490244593305
2010-11-24,5946.799805,5976.649902,5833.600098,5865.75,5447.400293851083
2010-11-25,5883.950195,5907.100098,5780.350098,5799.75,5443.073423315252
2010-11-26,5828.549805,5838.5,5690.350098,5751.950195,5439.41796830714
2010-11-29,5789.950195,5843.149902,5754.700195,5830.0,5435.883958672242
2010-11-30,5811.600098,5892.25,5768.350098,5862.700195,5431.864717242668
2010-12-01,5871.0,5971.0,5865.549805,5960.899902,5428.96258269299
2010-12-02,6023.049805,6029.5,5980.600098,6011.700195,5426.0201689348505
2010-12-03,6013.350098,6025.399902,5964.25,5992.799805,5421.021459811121
2010-12-06,6033.649902,6069.450195,5981.700195,5992.25,5415.516271156283
2010-12-07,5995.049805,6001.0,5939.700195,5976.549805,5409.743968975624
2010-12-08,5954.399902,5960.0,5878.600098,5903.700195,5405.380844906214
2010-12-09,5924.25,5927.299805,5742.299805,5766.5,5400.808895225556
2010-12-10,5761.0,5865.5,5721.149902,5857.350098,5396.9744802979385
2010-12-13,5882.649902,5913.799805,5795.899902,5907.649902,5392.459808852188
2010-12-14,5928.700195,5953.950195,5888.75,5944.100098,5387.0572236894795
2010-12-15,5931.149902,5942.75,5865.799805,5892.299805,5380.938742876649
2010-12-16,5910.549805,5956.149902,5855.049805,5948.75,5374.673678818174
2010-12-20,5926.850098,5985.0,5900.25,5947.049805,5369.831650222968
2010-12-21,5960.399902,6007.450195,5960.049805,6000.649902,5365.948749205824
2010-12-22,6019.0,6023.799805,5958.0,5984.399902,5362.052245213727
2010-12-23,6005.899902,6006.450195,5964.600098,5980.0,5359.438789062347
2010-12-24,5940.25,6017.350098,5940.25,6011.600098,5356.636911539338
2010-12-27,6013.299805,6045.75,5991.100098,5998.100098,5354.404701524021
2010-12-28,6005.350098,6010.899902,5982.25,5996.0,5352.054903498906
2010-12-29,6005.149902,6067.549805,6002.850098,6060.350098,5348.925003961604
2010-12-30,6062.350098,6106.399902,6062.350098,6101.850098,5346.837689514225
2010-12-31,6105.100098,6147.299805,6103.549805,6134.5,5344.300995111098
2011-01-03,6177.450195,6178.549805,6147.200195,6157.600098,5341.3721314284
2011-01-04,6172.75,6181.049805,6124.399902,6146.350098,5338.954001742545
2011-01-05,6141.350098,6141.350098,6062.350098,6079.799805,5337.4877937451065
2011-01-06,6107.0,6116.149902,6022.299805,6048.25,5337.718762911822
2011-01-07,6030.899902,6051.200195,5883.600098,5904.600098,5337.608129430112
2011-01-10,5901.299805,5907.25,5740.950195,5762.850098,5336.815513167126
2011-01-11,5767.950195,5842.600098,5698.200195,5754.100098,5336.035758757503
2011-01-12,5800.049805,5874.200195,5711.299805,5863.25,5335.336397973846
2011-01-13,5850.75,5857.75,5736.700195,5751.899902,5334.827580033808
2011-01-14,5752.100098,5833.649902,5639.649902,5654.549805,5334.375067774765
2011-01-17,5648.799805,5696.149902,5624.149902,5654.75,5333.247453219792
2011-01-18,5682.549805,5730.5,5671.25,5724.049805,5331.6116586404905
2011-01-19,5737.350098,5747.649902,5662.549805,5691.049805,5329.788160524665
2011-01-20,5656.0,5729.450195,5634.5,5711.600098,5327.18827833039
2011-01-21,5692.049805,5717.549805,5674.5,5696.5,5324.235660585809
2011-01-24,5717.100098,5756.0,5697.75,5743.25,5320.360181376
2011-01-25,5763.299805,5801.549805,5680.649902,5687.399902,5316.235202506587
2011-01-27,5725.299805,5726.100098,5594.950195,5604.299805,5310.883111914482
2011-01-28,5614.0,5614.399902,5459.549805,5512.149902,5305.922584412845
2011-01-31,5452.549805,5526.850098,5416.649902,5505.899902,5299.957685015703
2011-02-01,5537.299805,5539.149902,5402.0,5417.200195,5294.087954866292
2011-02-02,5469.549805,5490.600098,5415.649902,5432.0,5289.682102628817
2011-02-03,5430.450195,5532.649902,5418.0,5526.75,5284.860391139973
2011-02-04,5519.899902,5556.299805,5369.049805,5395.75,5280.354813168431
2011-02-07,5430.149902,5440.350098,5376.950195,5396.0,5276.936855803571
2011-02-08,5432.350098,5432.350098,5303.399902,5312.549805,5274.68026919856
2011-02-09,5293.049805,5339.450195,5225.649902,5253.549805,5272.336683455291
2011-02-10,5246.049805,5272.600098,5196.799805,5225.799805,5270.249752256731
2011-02-11,5219.649902,5319.450195,5177.700195,5310.0,5267.000002502933
2011-02-14,5340.25,5463.799805,5340.25,5456.0,5263.016919841212
2011-02-15,5467.75,5506.5,5408.350098,5481.0,5258.057548479608
2011-02-16,5467.600098,5504.799805,5460.350098,5481.700195,5253.50573305195
2011-02-17,5501.700195,5553.0,5463.399902,5546.450195,5248.627566553921
2011-02-18,5557.549805,5599.25,5441.950195,5458.950195,5243.629780797165
2011-02-21,5456.600098,5526.25,5413.100098,5518.600098,5237.738938182268
2011-02-22,5504.399902,5519.450195,5437.299805,5469.200195,5231.523626339658
2011-02-23,5452.450195,5495.200195,5427.549805,5437.350098,5224.684587221851
2011-02-24,5408.75,5423.399902,5242.5,5262.700195,5219.395684881335
2011-02-25,5321.049805,5338.200195,5232.75,5303.549805,5214.564385509381
2011-02-28,5330.149902,5477.0,5308.600098,5333.25,5209.583645355059
2011-03-01,5382.0,5533.049805,5373.549805,5522.299805,5205.015648883865
2011-03-03,5478.450195,5570.75,5468.25,5536.200195,5200.0483270541745
2011-03-04,5586.200195,5608.200195,5524.100098,5538.75,5194.537895939207
2011-03-07,5490.049805,5491.25,5408.450195,5463.149902,5188.863885084091
2011-03-08,5466.100098,5530.549805,5464.75,5520.799805,5184.649317123055
2011-03-09,5542.399902,5563.299805,5477.450195,5531.0,5180.320964733771
2011-03-10,5516.100098,5516.299805,5468.450195,5494.399902,5176.038668517514
2011-03-11,5456.149902,5502.700195,5411.549805,5445.450195,5171.840274781021
2011-03-14,5436.5,5537.299805,5434.25,5531.5,5167.571215380215
2011-03-15,5420.0,5497.850098,5373.649902,5449.649902,5164.406823237128
2011-03-16,5475.950195,5535.100098,5475.950195,5511.149902,5161.387354299445
2011-03-17,5455.399902,5510.049805,5435.299805,5446.649902,5158.1024055004455
2011-03-18,5475.350098,5483.049805,5366.399902,5373.700195,5155.195913903426
2011-03-21,5408.75,5413.299805,5348.200195,5364.75,5152.396948610854
