Date,Open,High,Low,Close,Adj Close,Volume,200 EMA
2009-04-29,2621.800049,2669.899902,2607.050049,2662.949951,2662.949951,9475500.0,3835.164608601559
2009-05-04,2707.449951,2792.149902,2707.449951,2788.050049,2788.050049,7761000.0,3838.7181926453245
2009-05-05,2786.199951,2818.300049,2775.350098,2808.649902,2808.649902,10007800.0,3842.809057375222
2009-05-06,2805.699951,2853.5,2765.100098,2778.300049,2778.300049,9477200.0,3846.9835950928814
2009-05-07,2809.350098,2834.550049,2791.149902,2831.550049,2831.550049,7560800.0,3851.195201111858
2009-05-08,2831.399902,2850.25,2762.699951,2795.949951,2795.949951,8289200.0,3855.539029956516
2009-05-11,2822.649902,2822.649902,2731.75,2748.649902,2748.649902,7055000.0,3859.487894354959
2009-05-12,2738.699951,2831.300049,2729.649902,2825.5,2825.5,8010100.0,3863.411395953417
2009-05-13,2836.600098,2851.75,2788.449951,2799.050049,2799.050049,8047900.0,3867.2864079140795
2009-05-14,2735.149902,2795.300049,2735.149902,2786.050049,2786.050049,6490300.0,3871.127837666178
2009-05-15,2813.649902,2850.300049,2813.649902,2833.649902,2833.649902,6924100.0,3874.7325348237287
2009-05-18,3197.949951,3293.350098,3197.949951,3293.350098,3293.350098,6670000.0,3878.7018618603083
2009-05-19,3354.850098,3433.350098,3166.0,3309.050049,3309.050049,15826800.0,3882.935676120405
2009-05-20,3277.449951,3380.149902,3277.449951,3341.649902,3341.649902,12678900.0,3887.1512425072665
2009-05-21,3336.850098,3416.1999509999996,3313.75,3327.649902,3327.649902,11365900.0,3891.4979963131645
2009-05-22,3314.850098,3360.75,3284.850098,3355.050049,3355.050049,9405100.0,3895.3512500811926
2009-05-25,3379.0,3409.899902,3354.350098,3401.6999509999996,3401.6999509999996,9408900.0,3899.251235702275
2009-05-26,3414.149902,3432.850098,3288.0,3309.699951,3309.699951,9315200.0,3903.1761009689194
2009-05-27,3369.0500490000004,3446.25,3369.0500490000004,3442.3000490000004,3442.3000490000004,9144000.0,3907.253455138383
2009-05-28,3460.649902,3498.100098,3450.100098,3487.6999509999996,3487.6999509999996,10461300.0,3911.369840609643
2009-05-29,3516.9499509999996,3612.3000490000004,3516.9499509999996,3579.899902,3579.899902,12328100.0,3915.3681525936263
2009-06-01,3649.850098,3663.0,3608.8000490000004,3654.1999509999996,3654.1999509999996,11959300.0,3919.3271759509034
2009-06-02,3689.399902,3689.399902,3586.4499509999996,3641.5,3641.5,11425000.0,3923.5647184290037
2009-06-03,3671.1999509999996,3691.149902,3612.6999509999996,3656.5,3656.5,12188100.0,3928.344172991899
2009-06-04,3619.9499509999996,3711.6999509999996,3618.350098,3708.100098,3708.100098,12129600.0,3933.13975141984
2009-06-05,3737.399902,3762.350098,3699.649902,3710.5,3710.5,11773000.0,3938.0333876743694
2009-06-08,3728.5,3736.9499509999996,3543.5500490000004,3562.6999509999996,3562.6999509999996,9473400.0,3942.447982772137
2009-06-09,3537.8000490000004,3668.75,3500.149902,3661.25,3661.25,10417800.0,3947.1007372221657
2009-06-10,3717.5,3766.899902,3707.5,3732.8000490000004,3732.8000490000004,10295700.0,3951.5544631702037
2009-06-11,3743.3000490000004,3744.899902,3673.3000490000004,3711.100098,3711.100098,10068000.0,3955.85093714861
2009-06-12,3741.25,3760.8000490000004,3652.0,3664.899902,3664.899902,9543700.0,3959.866349734196
2009-06-15,3639.100098,3677.75,3582.3000490000004,3594.25,3594.25,9693400.0,3963.6711621746517
2009-06-16,3545.1999509999996,3650.8000490000004,3545.1999509999996,3639.399902,3639.399902,9150200.0,3966.9202072773915
2009-06-17,3634.8000490000004,3643.899902,3486.9499509999996,3504.3000490000004,3504.3000490000004,8845100.0,3970.4309514835863
2009-06-18,3500.1999509999996,3520.6999509999996,3384.5500490000004,3412.4499509999996,3412.4499509999996,8939400.0,3974.152035568327
2009-06-19,3449.4499509999996,3468.3000490000004,3378.149902,3458.850098,3458.850098,8109700.0,3977.957488925856
2009-06-22,3474.4499509999996,3489.0,3397.149902,3408.100098,3408.100098,6779900.0,3981.8484591853003
2009-06-23,3367.9499509999996,3434.6999509999996,3342.649902,3420.4499509999996,3420.4499509999996,7954400.0,3985.8479750640536
2009-06-24,3451.4499509999996,3476.0500490000004,3410.9499509999996,3467.100098,3467.100098,7822200.0,3989.7529683967496
2009-06-25,3484.8000490000004,3500.100098,3423.649902,3433.149902,3433.149902,9549200.0,3992.9902532684237
2009-06-26,3464.100098,3525.850098,3452.100098,3521.850098,3521.850098,6489800.0,3996.425673633912
2009-06-29,3534.75,3585.3000490000004,3521.100098,3555.3000490000004,3555.3000490000004,7340200.0,4000.123926612679
2009-06-30,3582.4499509999996,3586.5,3454.5500490000004,3469.6999509999996,3469.6999509999996,7737500.0,4003.518215900115
2009-07-01,3486.100098,3513.8000490000004,3426.6999509999996,3503.649902,3503.649902,6892800.0,4006.2478863687707
2009-07-02,3529.899902,3552.6999509999996,3483.350098,3526.6999509999996,3526.6999509999996,6567700.0,4008.8872108825144
2009-07-03,3498.600098,3574.649902,3498.600098,3568.0500490000004,3568.0500490000004,6069300.0,4011.353507291644
2009-07-06,3583.899902,3614.350098,3357.9499509999996,3374.149902,3374.149902,8722400.0,4013.053969905657
2009-07-07,3384.6999509999996,3415.4499509999996,3341.050049,3382.8000490000004,3382.8000490000004,6765300.0,4015.895224911571
2009-07-08,3356.899902,3356.899902,3265.649902,3295.100098,3295.100098,7397100.0,4018.2246256587196
2009-07-09,3303.050049,3329.350098,3273.050049,3306.050049,3306.050049,7738700.0,4020.669155771568
2009-07-10,3317.649902,3338.5,3228.949951,3244.899902,3244.899902,6366600.0,4023.3550357937415
2009-07-13,3202.800049,3211.149902,3166.149902,3198.5,3198.5,6214600.0,4025.4773727709185
2009-07-14,3256.350098,3324.100098,3256.350098,3313.100098,3313.100098,5876400.0,4027.3457571214567
2009-07-15,3351.75,3443.899902,3347.5,3435.6999509999996,3435.6999509999996,7048200.0,4029.2368431401487
2009-07-16,3489.25,3489.25,3425.0500490000004,3442.5500490000004,3442.5500490000004,7391600.0,4030.004634770595
2009-07-17,3480.399902,3553.149902,3480.399902,3542.1999509999996,3542.1999509999996,6706800.0,4031.033943827604
2009-07-20,3591.350098,3634.3000490000004,3567.649902,3630.9499509999996,3630.9499509999996,7172900.0,4031.736094615389
2009-07-21,3618.899902,3636.1999509999996,3583.0,3602.9499509999996,3602.9499509999996,7441400.0,4032.5227982013057
2009-07-22,3625.1999509999996,3670.100098,3550.649902,3565.0,3565.0,8232100.0,4032.2180927664667
2009-07-23,3589.0,3650.100098,3589.0,3646.25,3646.25,6350600.0,4032.599505266303
2009-07-24,3678.0500490000004,3693.75,3644.6999509999996,3689.649902,3689.649902,7998900.0,4033.526375860668
2009-07-27,3694.850098,3722.149902,3674.100098,3708.0,3708.0,7022600.0,4035.051484608323
2009-07-28,3727.9499509999996,3749.6999509999996,3700.1999509999996,3726.149902,3726.149902,8884000.0,4036.957440960479
2009-07-29,3711.3000490000004,3742.25,3611.25,3685.649902,3685.649902,9571300.0,4038.073288294205
2009-07-30,3680.8000490000004,3725.600098,3657.4499509999996,3721.350098,3721.350098,8471000.0,4039.582509306203
2009-07-31,3760.600098,3799.649902,3734.100098,3764.100098,3764.100098,7293600.0,4041.707557989723
2009-08-03,3778.0500490000004,3830.3000490000004,3764.149902,3823.8000490000004,3823.8000490000004,6581900.0,4043.9139523878353
2009-08-04,3816.600098,3843.350098,3778.1999509999996,3806.1999509999996,3806.1999509999996,7538900.0,4045.367544901389
2009-08-05,3824.8000490000004,3840.8000490000004,3783.850098,3827.3000490000004,3827.3000490000004,6711400.0,4046.4285643551066
2009-08-06,3816.0500490000004,3855.350098,3732.600098,3742.5500490000004,3742.5500490000004,8036300.0,4047.678031376449
2009-08-07,3709.25,3744.149902,3652.1999509999996,3663.600098,3663.600098,6832700.0,4049.481734497081
2009-08-10,3685.25,3714.0500490000004,3602.5,3625.0,3625.0,6338900.0,4051.4495779349213
2009-08-11,3620.100098,3681.600098,3603.149902,3647.75,3647.75,6003800.0,4053.913261786315
2009-08-12,3606.3000490000004,3646.850098,3567.899902,3641.0,3641.0,6764200.0,4056.509147788441
2009-08-13,3701.5,3762.4499509999996,3697.899902,3758.149902,3758.149902,7019900.0,4059.130451740795
2009-08-14,3762.5,3779.4499509999996,3739.399902,3749.600098,3749.600098,6370500.0,4061.967957743374
2009-08-17,3713.350098,3713.350098,3596.9499509999996,3606.25,3606.25,6107700.0,4064.6215094275194
2009-08-18,3620.9499509999996,3686.4499509999996,3606.100098,3665.75,3665.75,6246800.0,4067.846172965554
2009-08-19,3673.850098,3688.9499509999996,3589.350098,3607.0500490000004,3607.0500490000004,6215000.0,4070.839745324106
2009-08-20,3654.8000490000004,3675.600098,3644.9499509999996,3650.899902,3650.899902,4318200.0,4073.913479201478
2009-08-21,3627.850098,3705.850098,3618.399902,3701.0500490000004,3701.0500490000004,5263600.0,4076.882997796488
2009-08-24,3748.75,3787.75,3748.75,3779.5500490000004,3779.5500490000004,5798900.0,4079.758292325876
2009-08-25,3758.4499509999996,3799.75,3744.1999509999996,3794.5,3794.5,6982000.0,4083.2358217554693
2009-08-26,3813.3000490000004,3832.1999509999996,3807.8000490000004,3820.75,3820.75,7596900.0,4086.226012583773
2009-08-27,3809.600098,3852.649902,3809.600098,3831.899902,3831.899902,7948800.0,4089.554113901347
2009-08-28,3843.600098,3871.25,3811.350098,3864.399902,3864.399902,7195800.0,4092.5073077729753
2009-08-31,3819.0500490000004,3867.899902,3819.0500490000004,3840.25,3840.25,7610500.0,4095.393302770259
2009-09-01,3871.0,3892.8000490000004,3790.8000490000004,3803.1999509999996,3803.1999509999996,7635700.0,4098.221726643192
2009-09-02,3779.100098,3823.649902,3779.100098,3788.9499509999996,3788.9499509999996,6021200.0,4101.360815880573
2009-09-03,3819.4499509999996,3827.0,3775.0500490000004,3784.4499509999996,3784.4499509999996,5695300.0,4104.192050568328
2009-09-04,3803.899902,3845.9499509999996,3774.75,3837.8000490000004,3837.8000490000004,5901700.0,4107.377702781579
2009-09-07,3875.600098,3927.25,3873.649902,3924.100098,3924.100098,6458200.0,4110.901803301165
2009-09-08,3954.9499509999996,3960.850098,3918.100098,3929.649902,3929.649902,7220900.0,4114.521687795681
2009-09-09,3925.399902,3946.25,3905.4499509999996,3925.399902,3925.399902,6289800.0,4118.271224215624
2009-09-10,3958.399902,3979.850098,3914.0500490000004,3922.350098,3922.350098,7015500.0,4121.863052830394
2009-09-11,3941.5,3946.149902,3888.350098,3914.0500490000004,3914.0500490000004,6718200.0,4125.311681110688
2009-09-14,3900.649902,3916.6999509999996,3881.149902,3908.9499509999996,3908.9499509999996,5357800.0,4128.940916174263
2009-09-15,3939.649902,3977.350098,3938.600098,3973.0,3973.0,6214000.0,4132.523098053126
2009-09-16,4002.4499509999996,4022.9499509999996,3998.399902,4019.3000490000004,4019.3000490000004,6931900.0,4135.928340858568
2009-09-17,4042.0500490000004,4054.0,4006.149902,4023.100098,4023.100098,8334200.0,4139.542485745547
2009-09-18,4015.600098,4047.649902,4007.0,4045.25,4045.25,7445500.0,4143.414201330169
2009-09-22,4058.600098,4080.1999509999996,4051.6999509999996,4069.25,4069.25,5856600.0,4147.193662013451
2009-09-23,4070.600098,4078.9499509999996,4019.75,4028.3000490000004,4028.3000490000004,6678100.0,4150.679297217297
2009-09-24,3991.0500490000004,4049.5,3984.1999509999996,4040.899902,4040.899902,7338700.0,4154.243681344488
2009-09-25,4017.3000490000004,4065.600098,4017.3000490000004,4041.350098,4041.350098,6548900.0,4157.630312355986
2009-09-29,4078.3000490000004,4086.4499509999996,4064.899902,4072.0500490000004,4072.0500490000004,5343900.0,4160.9414525514485
2009-09-30,4085.100098,4119.899902,4081.600098,4118.649902,4118.649902,5879400.0,4164.067904784767
2009-10-01,4128.5,4133.200195,4102.399902,4119.049805,4119.049805,6252300.0,4167.644343543127
2009-10-05,4084.399902,4095.649902,4040.0500490000004,4046.6999509999996,4046.6999509999996,5784300.0,4171.308082393444
2009-10-06,4065.4499509999996,4068.850098,3971.9499509999996,4047.9499509999996,4047.9499509999996,7253300.0,4175.094570110922
2009-10-07,4083.4499509999996,4096.75,4032.75,4042.9499509999996,4042.9499509999996,6608600.0,4178.757312647132
2009-10-08,4074.75,4091.149902,4044.9499509999996,4060.8000490000004,4060.8000490000004,6376800.0,4182.350275685469
2009-10-09,4080.75,4085.899902,4024.4499509999996,4029.5500490000004,4029.5500490000004,5435900.0,4186.303505798051
2009-10-12,4045.8000490000004,4106.100098,4045.8000490000004,4100.049805,4100.049805,5041800.0,4189.998995242847
2009-10-14,4132.450195,4163.75,4132.450195,4159.600098,4159.600098,6858000.0,4193.435820185704
2009-10-15,4186.649902,4188.399902,4146.450195,4165.450195,4165.450195,6985400.0,4196.930988094304
2009-10-16,4171.200195,4198.200195,4165.799805,4194.950195,4194.950195,6132400.0,4200.706798182918
2009-10-20,4231.549805,4239.950195,4185.399902,4193.200195,4193.200195,6108300.0,4204.226632977117
2009-10-21,4189.799805,4204.25,4144.600098,4153.100098,4153.100098,6176700.0,4207.751741106698
2009-10-22,4141.600098,4158.299805,4075.5,4089.8000490000004,4089.8000490000004,6111000.0,4211.660179553398
2009-10-23,4140.799805,4149.649902,4095.6999509999996,4104.75,4104.75,5624700.0,4215.841173766797
2009-10-26,4114.299805,4119.100098,4063.4499509999996,4067.75,4067.75,5595200.0,4219.957677560162
2009-10-27,4035.8000490000004,4046.6999509999996,3948.399902,3960.1999509999996,3960.1999509999996,7543600.0,4224.293919574488
2009-10-28,3941.649902,3979.399902,3901.600098,3949.3000490000004,3949.3000490000004,7107200.0,4228.279553190662
2009-10-29,3885.0,3935.4499509999996,3873.8000490000004,3882.850098,3882.850098,8253100.0,4231.799159626576
2009-10-30,3950.399902,3963.0500490000004,3844.399902,3853.149902,3853.149902,7601500.0,4235.390710277057
2009-11-03,3837.0,3856.850098,3717.649902,3727.4499509999996,3727.4499509999996,7157100.0,4238.530105219574
2009-11-04,3768.5500490000004,3846.0500490000004,3738.75,3836.1999509999996,3836.1999509999996,6943300.0,4241.704931018384
2009-11-05,3833.8000490000004,3906.649902,3793.0500490000004,3899.75,3899.75,7494800.0,4244.645677973424
2009-11-06,3940.1999509999996,3975.0500490000004,3935.0500490000004,3950.4499509999996,3950.4499509999996,7035800.0,4248.215872172694
2009-11-09,3976.5,4031.350098,3955.25,4026.8000490000004,4026.8000490000004,6071900.0,4251.825168917244
2009-11-10,4061.5500490000004,4080.0500490000004,4018.399902,4034.6999509999996,4034.6999509999996,7108000.0,4255.524917505132
2009-11-11,4043.1999509999996,4136.399902,4038.6999509999996,4130.899902,4130.899902,6829200.0,4259.88586165931
2009-11-12,4124.600098,4140.549805,4066.0,4084.100098,4084.100098,6942600.0,4264.386001364192
2009-11-13,4078.9499509999996,4132.0,4078.9499509999996,4114.450195,4114.450195,5654500.0,4268.926936674002
2009-11-16,4152.350098,4172.5,4152.350098,4162.25,4162.25,5210600.0,4273.617714398639
2009-11-17,4158.899902,4169.75,4127.399902,4160.850098,4160.850098,5326300.0,4278.987189877259
2009-11-18,4155.950195,4189.450195,4155.549805,4164.899902,4164.899902,5761600.0,4284.455474604849
2009-11-19,4165.450195,4173.0,4090.9499509999996,4109.450195,4109.450195,6653800.0,4290.195219185895
2009-11-20,4092.850098,4154.549805,4064.399902,4147.600098,4147.600098,6378600.0,4295.508201104444
2009-11-23,4166.850098,4185.350098,4157.0,4180.799805,4180.799805,5046600.0,4301.289214028778
2009-11-24,4185.899902,4196.549805,4153.0,4178.899902,4178.899902,5643100.0,4307.54504274491
2009-11-25,4181.399902,4216.899902,4177.049805,4184.600098,4184.600098,4933000.0,4313.698327841975
2009-11-26,4184.700195,4195.350098,4112.799805,4121.350098,4121.350098,6264100.0,4319.62272356494
2009-11-27,4033.0500490000004,4075.850098,3967.0500490000004,4069.0500490000004,4069.0500490000004,6835700.0,4325.313540295638
2009-11-30,4132.600098,4166.950195,4124.5,4145.450195,4145.450195,6147400.0,4331.372113974288
2009-12-01,4176.149902,4220.149902,4176.149902,4216.399902,4216.399902,6309000.0,4337.611196442206
2009-12-02,4247.5,4249.299805,4218.149902,4224.100098,4224.100098,7303600.0,4343.810586547259
2009-12-03,4245.799805,4276.950195,4229.700195,4247.149902,4247.149902,6037900.0,4349.6040116064905
2009-12-04,4224.200195,4271.549805,4220.899902,4238.850098,4238.850098,5557700.0,4355.330836386525
2009-12-07,4243.950195,4253.850098,4190.549805,4199.700195,4199.700195,5037300.0,4361.932517666261
2009-12-08,4209.649902,4256.850098,4201.950195,4255.0,4255.0,6069400.0,4368.675974226796
2009-12-09,4234.100098,4271.149902,4230.149902,4238.700195,4238.700195,5916400.0,4375.422483886231
2009-12-10,4242.850098,4266.75,4233.049805,4258.25,4258.25,5691200.0,4382.54315374806
2009-12-11,4291.200195,4294.049805,4222.950195,4242.899902,4242.899902,5497400.0,4389.213370148576
2009-12-14,4241.200195,4263.25,4221.649902,4231.350098,4231.350098,4335300.0,4395.615723699337
2009-12-15,4243.200195,4244.399902,4161.700195,4173.149902,4173.149902,4791800.0,4402.27576818989
2009-12-16,4169.149902,4191.75,4146.600098,4177.299805,4177.299805,5225800.0,4408.496409252677
2009-12-17,4177.25,4201.75,4168.899902,4189.450195,4189.450195,5131300.0,4415.593955479018
2009-12-18,4174.149902,4197.350098,4147.549805,4153.049805,4153.049805,4815800.0,4422.2522245787295
2009-12-21,4159.299805,4169.399902,4128.0,4132.350098,4132.350098,3862000.0,4427.988025279438
2009-12-22,4154.600098,4174.75,4150.5,4168.600098,4168.600098,3936000.0,4433.696604082628
2010-01-04,4343.100098,4372.299805,4334.950195,4367.649902,4367.649902,5479700.0,4439.085195086781
2010-01-05,4406.5,4422.899902,4396.700195,4416.049805,4416.049805,7294800.0,4444.129619066017
2010-01-06,4430.049805,4438.649902,4405.549805,4422.649902,4422.649902,6793600.0,4450.017880587748
2010-01-07,4431.0,4435.0,4399.0,4411.549805,4411.549805,6641800.0,4455.676411079412
2010-01-08,4415.5,4436.149902,4397.700195,4405.299805,4405.299805,6600900.0,4461.559732312453
2010-01-11,4439.799805,4452.049805,4423.399902,4432.5,4432.5,6661700.0,4467.226800627752
2010-01-12,4442.200195,4449.850098,4385.0,4391.700195,4391.700195,6319800.0,4472.3956901239935
2010-01-13,4364.350098,4418.899902,4361.899902,4415.600098,4415.600098,6627400.0,4477.271353923755
2010-01-14,4440.450195,4462.200195,4439.149902,4450.450195,4450.450195,6249600.0,4482.2034816956575
2010-01-15,4468.299805,4482.549805,4453.950195,4468.149902,4468.149902,6081700.0,4487.88255346983
2010-01-18,4462.299805,4508.200195,4461.850098,4499.600098,4499.600098,5535900.0,4493.583723067145
2010-01-19,4506.649902,4524.299805,4463.75,4469.299805,4469.299805,6602200.0,4499.528163633641
2010-01-20,4499.950195,4502.399902,4439.450195,4453.649902,4453.649902,5920600.0,4506.206987876092
2010-01-21,4436.899902,4445.399902,4336.549805,4343.25,4343.25,6558800.0,4512.854182026579
2010-01-22,4254.549805,4331.700195,4209.100098,4310.75,4310.75,7673000.0,4519.674536484026
2010-01-25,4283.549805,4306.200195,4268.600098,4278.549805,4278.549805,5008000.0,4526.306132160802
2010-01-27,4239.850098,4260.049805,4109.350098,4125.5,4125.5,6961500.0,4532.208558706466
2010-01-28,4173.200195,4197.149902,4113.399902,4137.5,4137.5,7856400.0,4536.98558603277
2010-01-29,4095.899902,4163.899902,4047.100098,4156.049805,4156.049805,7468600.0,4542.018563335926
2010-02-01,4130.450195,4211.5,4127.0,4196.299805,4196.299805,5805600.0,4545.939772636066
2010-02-02,4238.450195,4242.75,4129.200195,4138.25,4138.25,6187800.0,4549.861265495409
2010-02-03,4173.299805,4223.850098,4171.399902,4212.100098,4212.100098,5001500.0,4552.853191261624
2010-02-04,4206.549805,4208.350098,4131.700195,4139.700195,4139.700195,4756300.0,4556.6740560052895
2010-02-05,4029.649902,4055.600098,4004.9499509999996,4023.649902,4023.649902,5724500.0,4559.8618744032465
2010-02-08,4066.649902,4096.5,4009.5500490000004,4067.3000490000004,4067.3000490000004,5198100.0,4562.440858787294
2010-02-09,4069.4499509999996,4110.399902,4056.6999509999996,4104.0,4104.0,4555000.0,4564.23597559538
2010-02-10,4129.799805,4136.850098,4072.1999509999996,4079.6999509999996,4079.6999509999996,4960600.0,4565.362980813336
2010-02-11,4109.350098,4135.700195,4108.450195,4123.600098,4123.600098,3915400.0,4567.065341153502
2010-02-15,4136.399902,4137.149902,4092.399902,4096.200195,4096.200195,3451900.0,4569.198023350979
2010-02-16,4111.799805,4147.100098,4086.850098,4134.649902,4134.649902,3678700.0,4572.253762471865
2010-02-17,4173.75,4191.049805,4154.299805,4171.549805,4171.549805,4567900.0,4575.6761150343345
2010-02-18,4163.899902,4174.649902,4137.899902,4145.850098,4145.850098,4591700.0,4578.662420407128
2010-02-19,4105.649902,4127.75,4077.600098,4102.700195,4102.700195,4912600.0,4581.532942612032
2010-02-22,4151.200195,4151.649902,4086.350098,4094.25,4094.25,3863900.0,4584.145050695494
2010-02-23,4079.100098,4109.200195,4077.899902,4089.6999509999996,4089.6999509999996,3539700.0,4586.038634220912
2010-02-24,4072.9499509999996,4093.399902,4068.649902,4080.649902,4080.649902,3740300.0,4586.566608984883
2010-02-25,4094.850098,4094.850098,4066.600098,4072.350098,4072.350098,4860100.0,4587.827635810904
2010-02-26,4088.100098,4170.950195,4081.149902,4127.549805,4127.549805,7388900.0,4589.596516031691
2010-03-02,4170.350098,4198.350098,4158.649902,4192.299805,4192.299805,5326600.0,4591.777643285107
2010-03-03,4210.600098,4252.649902,4209.549805,4249.850098,4249.850098,5002600.0,4593.454480715106
2010-03-04,4248.0,4266.25,4237.75,4262.350098,4262.350098,5525000.0,4595.459413195553
2010-03-05,4283.299805,4293.700195,4257.899902,4270.25,4270.25,5591100.0,4597.422999183656
2010-03-08,4308.700195,4308.700195,4275.200195,4287.75,4287.75,5196600.0,4599.784957450485
2010-03-09,4280.649902,4280.649902,4247.850098,4252.399902,4252.399902,4176200.0,4602.052770759436
2010-03-10,4248.649902,4276.649902,4237.799805,4253.799805,4253.799805,4241000.0,4604.232841717053
2010-03-11,4248.850098,4260.350098,4234.700195,4252.850098,4252.850098,4088800.0,4606.577787590515
2010-03-12,4262.049805,4272.649902,4244.149902,4253.350098,4253.350098,4286300.0,4608.779997684142
2010-03-15,4237.450195,4245.399902,4221.049805,4233.399902,4233.399902,3836800.0,4610.956811687284
2010-03-16,4234.649902,4277.350098,4232.799805,4273.649902,4273.649902,3940200.0,4613.569677292386
2010-03-17,4298.25,4324.5,4294.399902,4304.200195,4304.200195,4714800.0,4616.465997936242
2010-03-18,4312.350098,4318.200195,4294.850098,4306.600098,4306.600098,4499100.0,4619.694696414489
2010-03-19,4316.25,4327.149902,4308.700195,4324.0,4324.0,4399900.0,4623.153453713848
2010-03-22,4273.350098,4317.25,4273.350098,4278.75,4278.75,4147800.0,4626.4763058958
2010-03-23,4300.5,4305.350098,4268.200195,4287.299805,4287.299805,4209000.0,4629.228781439125
2010-03-25,4274.5,4299.899902,4268.25,4293.700195,4293.700195,5796100.0,4631.5752592855015
2010-03-26,4305.399902,4324.149902,4305.399902,4312.950195,4312.950195,4297400.0,4632.761077601069
2010-03-29,4314.299805,4337.450195,4314.299805,4320.950195,4320.950195,4156900.0,4632.79529767469
2010-03-30,4341.399902,4348.049805,4307.899902,4313.200195,4313.200195,4183500.0,4632.717236951559
2010-03-31,4328.200195,4340.899902,4304.299805,4313.25,4313.25,4055800.0,4633.48472810627
2010-04-01,4337.200195,4348.350098,4330.0,4345.200195,4345.200195,3990700.0,4633.547564692278
2010-04-05,4372.350098,4406.5,4364.200195,4403.899902,4403.899902,4182800.0,4632.88291230728
2010-04-06,4417.049805,4419.049805,4396.950195,4410.299805,4410.299805,4850100.0,4632.094524145019
2010-04-07,4424.100098,4446.350098,4402.799805,4424.950195,4424.950195,5343300.0,4631.75875871074
2010-04-08,4419.75,4429.950195,4370.049805,4381.700195,4381.700195,5146500.0,4631.282055619091
2010-04-09,4397.850098,4420.75,4397.850098,4410.049805,4410.049805,4989200.0,4630.947907752235
2010-04-12,4426.100098,4426.100098,4386.149902,4394.700195,4394.700195,4176600.0,4630.567333495994
2010-04-13,4397.0,4397.0,4372.799805,4383.350098,4383.350098,4245700.0,4630.548755003497
2010-04-15,4418.149902,4418.149902,4354.549805,4359.399902,4359.399902,6384500.0,4630.140309680079
2010-04-16,4345.549805,4356.950195,4330.0,4342.25,4342.25,4262900.0,4628.984684708137
2010-04-19,4283.899902,4299.25,4261.649902,4290.200195,4290.200195,4161100.0,4626.979861974723
2010-04-20,4310.0,4341.149902,4308.100098,4319.75,4319.75,4609600.0,4624.966132979949
2010-04-21,4340.0,4356.950195,4334.350098,4344.399902,4344.399902,4984600.0,4622.251543616964
2010-04-22,4337.0,4394.100098,4331.799805,4356.600098,4356.600098,4730700.0,4619.665459580974
2010-04-23,4360.0,4381.399902,4355.549805,4369.0,4369.0,4384400.0,4617.777245077681
2010-04-26,4383.899902,4396.399902,4378.899902,4383.799805,4383.799805,3703100.0,4615.008812838102
2010-04-27,4382.299805,4396.350098,4374.299805,4378.299805,4378.299805,4841700.0,4612.193800750161
2010-04-28,4323.549805,4350.299805,4302.100098,4315.100098,4315.100098,5505200.0,4608.646600692946
2010-04-29,4329.5,4344.350098,4327.899902,4338.25,4338.25,5310200.0,4604.36454302436
2010-04-30,4365.149902,4374.799805,4360.049805,4368.100098,4368.100098,5639200.0,4599.985789412177
2010-05-03,4346.25,4358.450195,4331.299805,4341.25,4341.25,4329000.0,4596.408320811061
2010-05-04,4359.049805,4360.450195,4270.649902,4277.850098,4277.850098,5036900.0,4594.113213141299
2010-05-05,4216.399902,4280.649902,4199.549805,4271.5,4271.5,6230400.0,4592.028505527953
2010-05-06,4266.700195,4275.75,4213.100098,4256.75,4256.75,5460200.0,4590.031705453048
2010-05-07,4192.100098,4216.700195,4159.399902,4182.25,4182.25,7680900.0,4588.53885266247
2010-05-10,4229.25,4306.350098,4229.25,4298.600098,4298.600098,5276100.0,4586.317568606127
2010-05-11,4298.100098,4301.700195,4244.100098,4250.0,4250.0,4833200.0,4584.49550518716
2010-05-12,4254.100098,4273.0,4219.850098,4263.899902,4263.899902,4959500.0,4582.296049364402
2010-05-13,4287.600098,4311.899902,4281.600098,4290.600098,4290.600098,4771100.0,4579.8727055896325
2010-05-14,4282.049805,4302.5,4223.049805,4236.649902,4236.649902,4274500.0,4576.104819912123
2010-05-17,4192.100098,4220.799805,4146.0,4213.25,4213.25,4272700.0,4572.6286525498135
2010-05-18,4208.950195,4246.25,4198.350098,4217.399902,4217.399902,3800100.0,4569.390058016979
2010-05-19,4179.200195,4189.450195,4099.049805,4106.399902,4106.399902,5057200.0,4567.622495250641
2010-05-20,4144.049805,4163.850098,4117.649902,4133.450195,4133.450195,4417700.0,4565.961576840186
2010-05-21,4052.3000490000004,4107.399902,4044.649902,4101.600098,4101.600098,5253900.0,4564.347531299488
2010-05-24,4159.950195,4177.100098,4098.75,4110.799805,4110.799805,4742400.0,4562.180389744269
2010-05-25,4066.399902,4070.6999509999996,3986.9499509999996,4001.899902,4001.899902,4581800.0,4560.473123159749
2010-05-26,4050.25,4072.6999509999996,4036.75,4070.5500490000004,4070.5500490000004,4848900.0,4558.919159794975
2010-05-27,4064.600098,4130.100098,4058.8000490000004,4125.75,4125.75,5719700.0,4557.160762135323
2010-05-28,4171.600098,4191.200195,4154.700195,4186.799805,4186.799805,4895100.0,4555.036776392683
2010-05-31,4188.899902,4232.399902,4179.649902,4226.600098,4226.600098,5120200.0,4553.490638339024
